year,month,nino_t,nino_tminus1,nino_tminus2,nino_tplus1,nino_tplus2,nino_tplus3,nino_tplus4,nino_tplus5,nino_tplus6
1951,3,0.4354485776805252,0.26464208242950105,0.23809523809523814,-0.23,-0.01,0.0,0.3,0.17,0.51
1977,8,0.5164113785557988,0.5097613882863341,0.5093167701863355,0.4,0.63,0.48,0.7,0.62,0.25
1994,7,0.5711159737417943,0.559652928416486,0.5714285714285714,0.53,0.48,0.75,1.11,1.25,1.02
1969,6,0.5098468271334793,0.5661605206073753,0.5714285714285714,-0.21,0.16,0.43,0.62,0.4,0.38
2006,9,0.6498905908096281,0.5574837310195228,0.5093167701863355,0.7,0.99,1.14,0.7,0.13,-0.18
1958,5,0.6017505470459519,0.5900216919739697,0.7101449275362319,0.26,0.03,-0.01,-0.32,-0.27,0.05
1989,11,0.42013129102844643,0.403470715835141,0.4451345755693582,-0.13,0.01,0.21,0.04,0.08,0.08
1964,6,0.2691466083150985,0.24728850325379603,0.32712215320910976,-0.96,-1.26,-1.4,-1.35,-1.44,-1.37
1964,5,0.27352297592997815,0.30151843817787416,0.453416149068323,-1.14,-0.96,-1.26,-1.4,-1.35,-1.44
1975,11,0.15536105032822767,0.09327548806941427,0.16356107660455493,-1.93,-2.01,-1.26,-0.82,-0.93,-0.74
1967,9,0.33041575492341363,0.39913232104121477,0.4389233954451346,-0.74,-0.62,-0.65,-0.85,-1.07,-0.95
1986,7,0.49452954048140046,0.4229934924078091,0.3975155279503106,0.32,0.53,0.81,1.01,1.12,1.14
1953,8,0.538293216630197,0.5206073752711496,0.5879917184265011,0.29,0.16,0.18,0.41,0.43,0.28
1955,3,0.28665207877461707,0.28416485900216915,0.3146997929606625,-1.22,-1.28,-1.18,-1.15,-1.35,-1.43
1996,11,0.42888402625820576,0.3947939262472885,0.4140786749482402,-0.64,-0.53,-0.37,-0.25,0.16,0.64
